12784392|VI39-6120396-7D6|20|RENTAS|M|88|JALISCO|GUADALAJARA|GUADALAJARA|44200|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784391|VI39-6120039-7D6|20|RENTAS|M|82|JALISCO|GUADALAJARA|GUADALAJARA|44320|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784390|VI39-6110455-7D6|20|RENTAS|M|98|CIUDAD DE MÉXICO|ÁLVARO OBREGÓN|CIUDAD DE MÉXICO|01900|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784389|VI39-6109494-7D6|20|RENTAS|M|92|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57740|FALLECIMIENTO|74890.09|1|0|RENTA|0|0|0
12784388|VI39-6109352-7D6|20|RENTAS|M|86|CIUDAD DE MÉXICO|BENITO JUÁREZ|CIUDAD DE MÉXICO|03100|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784387|VI39-6108925-7D6|20|RENTAS|M|91|MÉXICO|CHIMALHUACÁN|CHIMALHUACÁN|56334|FALLECIMIENTO|145460.97|1|0|RENTA|0|0|0
12784386|VI39-6108001-7D6|20|RENTAS|M|83|JALISCO|ZAPOPAN|ZAPOPAN|45070|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784385|VI39-6103062-7D6|20|RENTAS|M|83|CIUDAD DE MÉXICO|COYOACÁN|CIUDAD DE MÉXICO|04230|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784384|VI39-6102530-7D6|20|RENTAS|M|82|CIUDAD DE MÉXICO|TLALPAN|CIUDAD DE MÉXICO|14430|FALLECIMIENTO|185361.68|1|0|RENTA|0|0|0
12784383|VI39-6102513-7D6|20|RENTAS|F|82|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53000|FALLECIMIENTO|250385.54|1|0|RENTA|0|0|0
12784382|VI39-6102510-7D6|20|RENTAS|F|93|CIUDAD DE MÉXICO|BENITO JUÁREZ|CIUDAD DE MÉXICO|03100|FALLECIMIENTO|95262.53|1|0|RENTA|0|0|0
12784381|VI39-6102459-7D6|20|RENTAS|M|92|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57730|FALLECIMIENTO|63819.53|1|0|RENTA|0|0|0
12784380|VI39-6102441-7D6|20|RENTAS|M|85|CIUDAD DE MÉXICO|COYOACÁN|CIUDAD DE MÉXICO|04310|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784379|VI39-6102406-7D6|20|RENTAS|M|89|CIUDAD DE MÉXICO|XOCHIMILCO|CIUDAD DE MÉXICO|16420|FALLECIMIENTO|84313.44|1|0|RENTA|0|0|0
12784378|VI39-6102391-7D6|20|RENTAS|F|77|CIUDAD DE MÉXICO|TLALPAN|CIUDAD DE MÉXICO|14335|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784377|VI39-6065282-7D6|20|RENTAS|M|87|NUEVO LEÓN|MONTERREY|MONTERREY|64549|FALLECIMIENTO|162506.45|1|0|RENTA|0|0|0
12784376|VI39-6065093-7D6|20|RENTAS|M|87|NUEVO LEÓN|MONTERREY|MONTERREY|64170|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784375|VI39-6065012-7D6|20|RENTAS|M|81|NUEVO LEÓN|GUADALUPE|GUADALUPE|67100|FALLECIMIENTO|250850.65|1|0|RENTA|0|0|0
12784374|VI39-6058567-7D6|20|RENTAS|M|90|BAJA CALIFORNIA|TECATE|TECATE|21410|FALLECIMIENTO|354529.04|1|0|RENTA|0|0|0
12784373|VI39-6054001-7D6|20|RENTAS|M|82|NUEVO LEÓN|MONTERREY|MONTERREY|64260|FALLECIMIENTO|179507.72|1|0|RENTA|0|0|0
12784372|VI39-6042001-7D6|20|RENTAS|M|85|CHIHUAHUA|CHIHUAHUA|CHIHUAHUA|31203|FALLECIMIENTO|111045.76|1|0|RENTA|0|0|0
12784371|VI39-6030031-7D6|20|RENTAS|F|85|VERACRUZ|VERACRUZ|VERACRUZ|91910|FALLECIMIENTO|109088.99|1|0|RENTA|0|0|0
12784370|VI39-6026682-7D6|20|RENTAS|M|82|AGUASCALIENTES|AGUASCALIENTES|AGUASCALIENTES|20278|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784369|VI39-6025000-7D6|20|RENTAS|M|77|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55430|FALLECIMIENTO|18769.92|1|0|RENTA|0|0|0
12784368|VI39-6020526-7D6|20|RENTAS|M|81|JALISCO|ACATLÁN DE JUÁREZ|ACATLÁN DE JUÁREZ|45718|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784367|VI39-6020386-7D6|20|RENTAS|M|86|JALISCO|GUADALAJARA|GUADALAJARA|44730|FALLECIMIENTO|90915.98|1|0|RENTA|0|0|0
12784365|VI39-6020385-7D6|20|RENTAS|M|82|JALISCO|ZAPOPAN|ZAPOPAN|45040|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784364|VI39-6010004-7D6|20|RENTAS|M|82|PUEBLA|PUEBLA|PUEBLA (HEROICA PUEBLA)|72150|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784363|VI39-6009238-7D6|20|RENTAS|M|82|VERACRUZ|XALAPA|XALAPA-ENRÍQUEZ|91069|FALLECIMIENTO|229995.5|1|0|RENTA|0|0|0
12784362|VI39-6008002-7D6|20|RENTAS|F|83|JALISCO|GUADALAJARA|GUADALAJARA|44600|FALLECIMIENTO|65330.97|1|0|RENTA|0|0|0
12784361|VI39-6006038-7D6|20|RENTAS|M|81|MÉXICO|HUIXQUILUCAN|HUIXQUILUCAN DE DEGOLLADO|52783|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784360|VI39-6003708-7D6|20|RENTAS|M|88|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53140|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784359|VI39-6003029-7D6|20|RENTAS|M|83|CIUDAD DE MÉXICO|VENUSTIANO CARRANZA|CIUDAD DE MÉXICO|15900|FALLECIMIENTO|224581.53|1|0|RENTA|0|0|0
12784358|VI39-6002362-7D6|20|RENTAS|M|89|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09010|FALLECIMIENTO|164393.94|1|0|RENTA|0|0|0
12784357|VI39-6002330-7D6|20|RENTAS|M|90|CIUDAD DE MÉXICO|IZTACALCO|CIUDAD DE MÉXICO|08500|FALLECIMIENTO|134439.61|1|0|RENTA|0|0|0
12784356|VI39-6002324-7D6|20|RENTAS|M|79|MÉXICO|NEZAHUALCÓYOTL|NEZAHUALCÓYOTL|57000|FALLECIMIENTO|66914.01|1|0|RENTA|0|0|0
12784355|VI39-6002274-7D6|20|RENTAS|M|84|JALISCO|TIZAPÁN EL ALTO|TIZAPÁN EL ALTO|49400|FALLECIMIENTO|157931.25|1|0|RENTA|0|0|0
12784354|VI39-6002261-7D6|20|RENTAS|M|83|CIUDAD DE MÉXICO|IZTACALCO|CIUDAD DE MÉXICO|08500|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784353|VI39-6002197-7D6|20|RENTAS|M|87|MÉXICO|NEZAHUALCÓYOTL|CIUDAD NEZAHUALCOYOTL|57740|FALLECIMIENTO|78999.16|1|0|RENTA|0|0|0
12784352|VI39-6002110-7D6|20|RENTAS|F|86|CIUDAD DE MÉXICO|MIGUEL HIDALGO|CIUDAD DE MÉXICO|11320|FALLECIMIENTO|162073.24|1|0|RENTA|0|0|0
